Entry_ID,Category,Subcategory,Organisation,Name_Nepali,Description,Province,District,Palika,Ward,Address,Primary_Phone,Secondary_Phone,Hotline_Code,Fax,Email,Website,Key_Persons,Department,Working_Hours,Is_24_7,Is_Emergency,Source_Name,Source_Type,Data_Source_URL,Verification_Status,Confidence_Level,Last_Checked,Notes,Palika_Category_Status
SHK-DIS-0001,Disaster & Rescue,Municipal Health / Disaster Hotline Coverage,Shankharapur Disaster and Health Emergency Coverage,,Disaster coverage using municipal health section and national disaster hotlines,Bagmati,Kathmandu,Shankharapur Municipality,,Shankharapur Municipality,9851229904,9868360095,1149 / 1112,,,https://shankharapurmun.gov.np/,,Disaster / Health Emergency,,,Yes,Shankharapur Municipality Health Section / National Disaster Hotlines,Official Municipality,https://shankharapurmun.gov.np/ne/content/%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A5%8D%E0%A4%AF-%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A4%BE,Verified,High,2026-07-03,Municipal health section source lists 9851229904 and official ward 9 page lists Municipal Hospital contact 9868360095. National disaster hotlines 1149/1112 retained from official national rows.,Completed
SHK-UTIL-0001,Electricity & Utilities,Electricity / Water Utility Coverage,Shankharapur Utility Coverage - NEA and KUKL,,Official Kathmandu-level electricity and water utility contacts covering Shankharapur service needs,Bagmati,Kathmandu,Shankharapur Municipality,,Kathmandu,01-4153145,977-1-4117356 / 4117358,1150,,dcs@nea.org.np; info@kukl.org.np,https://nea.org.np/; https://kukl.org.np/,,Electricity / Water Utility,,,No,NEA Contact Page / KUKL Contact Page,Official Utility,https://nea.org.np/contact-us,Verified,High,2026-07-02,"NEA official contact page lists Distribution and Consumer Services Directorate 01-4153145 and dcs@nea.org.np; NEA FAQ says outages can be reported by hotline 1150 or local distribution center. KUKL official contact page lists 977-1-4117356, 4117358 and info@kukl.org.np. Ward-specific utility counter not found in this pass. KUKL source: https://kukl.org.np/contact-us",Completed
SHK-WC-0001,Women & Children,Gender-Based Violence Helpline,National Women Commission Khabar Garau 1145 - Shankharapur Coverage,खबर गरौं ११४५ - शंखरापुर सेवा पहुँच,National Women Commission 1145 helpline available for gender-based violence support in Shankharapur,Bagmati,Kathmandu,Shankharapur Municipality,,Shankharapur Municipality,,,1145,,info@nwc.gov.np,https://nwchelpline.gov.np/,,Gender-Based Violence Helpline,,Yes,Yes,Khabar Garau / National Women Commission,Official Government,https://nwchelpline.gov.np/,Verified,High,2026-07-02,"Official Khabar Garau/NWC helpline source states 1145 operates 24/7. Added as Shankharapur coverage row, not a municipal office.",Completed
SHK-WC-0002,Women & Children,Child Helpline,Child Helpline 1098 Shankharapur,बाल हेल्पलाइन १०९८ शंखरापुर,National Child Rights Council child helpline applicable in Shankharapur,Bagmati,Kathmandu,Shankharapur Municipality,,Shankharapur Municipality,,,1098,,contact@ncrc.gov.np,https://ncrc.gov.np/,,Child Helpline Service,,,Yes,National Child Rights Council,Official Government,https://ncrc.gov.np/pages/child-helpline-service--toll-free-phone-number/,Verified,High,2026-07-02,"Official NCRC child helpline page lists toll-free 1098 for emergency rescue, protection, relief and assistance. Added as Shankharapur coverage row; 24/7 not explicitly stated.",Completed
SHK-TOUR-0001,Travel & Tourism,Tourist Police / Visitor Support,Tourist Police Kathmandu Valley - Shankharapur Coverage,,Tourist police support for visitors in Kathmandu Valley including Sankhu/Bajrayogini area,Bagmati,Kathmandu,Shankharapur Municipality,,Kathmandu Valley,9851289455,,1144,,,https://www.nepalpolice.gov.np/,,Tourist Police,,,Yes,Nepal Police Tourist Police,Official Police,https://www.nepalpolice.gov.np/other-links/tourist-police/,Verified,High,2026-07-02,Official Nepal Police tourist police source used for visitor support coverage. Added as Shankharapur coverage row because no separate municipal tourism desk number was found in this pass.,Completed
SHK-WARD-0006,Ward Offices,Ward Office / Ward Secretary,Shankharapur Municipality Ward 6 Office,शंखरापुर नगरपालिका वडा नं. 6,Ward contact from official Shankharapur Municipality ward page,Bagmati,Kathmandu,Shankharapur Municipality,6,Shankharapur Municipality Ward 6,9841387502,9841786345,,,ward6.shankharapurmun@gmail.com,,Kiran Napit - Ward Secretary / Information Officer - 9841387502; Radhakrishna Shrestha - Ward Chair - 9841786345,Ward Office,,,No,Shankharapur Municipality Ward 6 Official Page,Official Municipality,https://shankharapurmun.gov.np/ne/ward6,Verified,High,2026-07-03,Official ward 6 page lists Ward Secretary/Information Officer Kiran Napit 9841387502 and Ward Chair Radhakrishna Shrestha 9841786345.,Completed
SHK-WARD-0007,Ward Offices,Ward Office / Ward Secretary,Shankharapur Municipality Ward 7 Office,शंखरापुर नगरपालिका वडा नं. 7,Ward contact from official Shankharapur Municipality ward page,Bagmati,Kathmandu,Shankharapur Municipality,7,Shankharapur Municipality Ward 7,9841398248,9841735724,,,ward7.shankharapurmun@gmail.com,,Ramkrishna Dangol - Ward Secretary / Information Officer - 9841398248; Bishnu Prasad Shrestha - Ward Chair - 9841735724,Ward Office,,,No,Shankharapur Municipality Ward 7 Official Page,Official Municipality,https://shankharapurmun.gov.np/ne/ward7,Verified,High,2026-07-03,Official ward 7 page lists Ward Secretary/Information Officer Ramkrishna Dangol 9841398248 and Ward Chair Bishnu Prasad Shrestha 9841735724.,Completed
SHK-WARD-0008,Ward Offices,Ward Office / Ward Secretary,Shankharapur Municipality Ward 8 Office,शंखरापुर नगरपालिका वडा नं. 8,Ward contact from official Shankharapur Municipality ward page,Bagmati,Kathmandu,Shankharapur Municipality,8,Shankharapur Municipality Ward 8,9861155127/9851400338,9851154306,,,ward8.shankharapurmun@gmail.com,,Krishnamaya Lama - Ward Secretary / Information Officer - 9861155127/9851400338; Pote Thing - Ward Chair - 9851154306,Ward Office,,,No,Shankharapur Municipality Ward 8 Official Page,Official Municipality,https://shankharapurmun.gov.np/ne/ward8,Verified,High,2026-07-03,Official ward 8 page lists Ward Secretary/Information Officer Krishnamaya Lama 9861155127/9851400338 and Ward Chair Pote Thing 9851154306.,Completed
SHK-WARD-0009,Ward Offices,Ward Office / Ward Secretary,Shankharapur Municipality Ward 9 Office,शंखरापुर नगरपालिका वडा नं. 9,Ward contact from official Shankharapur Municipality ward page,Bagmati,Kathmandu,Shankharapur Municipality,9,Shankharapur Municipality Ward 9,9848313568/9851400336,9851074750,,,ward9.shankharapurmun@gmail.com,,Nuwa Rokaya Mahat - Ward Secretary / Information Officer - 9848313568/9851400336; Sahadev Shrestha - Ward Chair - 9851074750,Ward Office,,,No,Shankharapur Municipality Ward 9 Official Page,Official Municipality,https://shankharapurmun.gov.np/ne/ward9,Verified,High,2026-07-03,Official ward 9 page lists Ward Secretary/Information Officer Nuwa Rokaya Mahat 9848313568/9851400336 and Ward Chair Sahadev Shrestha 9851074750.,Completed
SHK-HEALTH-0006,Health & Ambulance,Ward Health Facility,Pukhulachi Health Post,पुखुलाछी स्वास्थ्य चौकी,Health facility contact listed on official Shankharapur Municipality ward page,Bagmati,Kathmandu,Shankharapur Municipality,6,Shankharapur Municipality Ward 6,9843002221,,102,,,,Susmita Paudel - Public Health Inspector - 9843002221,Health Facility,,,No,Shankharapur Municipality Ward 6 Official Page,Official Municipality,https://shankharapurmun.gov.np/ne/ward6,Verified,High,2026-07-03,Official ward 6 page lists Pukhulachi Health Post with Susmita Paudel contact 9843002221.,Completed
SHK-HEALTH-0007,Health & Ambulance,Ward Health Facility,Sankhu Health Post,साँखु स्वास्थ्य चौकी,Health facility contact listed on official Shankharapur Municipality ward page,Bagmati,Kathmandu,Shankharapur Municipality,7,Shankharapur Municipality Ward 7,9841880782,,102,,,,Nawaraj Karki - Sr. AHW - 9841880782,Health Facility,,,No,Shankharapur Municipality Ward 7 Official Page,Official Municipality,https://shankharapurmun.gov.np/ne/ward7,Verified,High,2026-07-03,Official ward 7 page lists Sankhu Health Post with Nawaraj Karki contact 9841880782.,Completed
SHK-HEALTH-0008,Health & Ambulance,Ward Health Facility,Ghumarchok Basic Health Center,घुमारचोक आधारभूत स्वास्थ्य केन्द्र,Health facility contact listed on official Shankharapur Municipality ward page,Bagmati,Kathmandu,Shankharapur Municipality,8,Shankharapur Municipality Ward 8,9814475130,,102,,,,Merina Chhetri - Health Assistant - 9814475130,Health Facility,,,No,Shankharapur Municipality Ward 8 Official Page,Official Municipality,https://shankharapurmun.gov.np/ne/ward8,Verified,High,2026-07-03,Official ward 8 page lists Ghumarchok Basic Health Center with Merina Chhetri contact 9814475130.,Completed
SHK-HEALTH-0009,Health & Ambulance,Municipal Hospital / Health Facility,Shankharapur Municipal Hospital,शंखरापुर नगर अस्पताल,Health facility contact listed on official Shankharapur Municipality ward page,Bagmati,Kathmandu,Shankharapur Municipality,9,Shankharapur Municipality Ward 9,9868360095,,102,,,,Kamalraj Timilsina - Public Health Inspector - 9868360095,Health Facility,,,No,Shankharapur Municipality Ward 9 Official Page,Official Municipality,https://shankharapurmun.gov.np/ne/ward9,Verified,High,2026-07-03,Official ward 9 page lists Municipal Hospital with Kamalraj Timilsina contact 9868360095.,Completed
SHK-HOSP-0002,Hospitals,Municipal Hospital,Shankharapur Municipal Hospital,शंखरापुर नगर अस्पताल,Municipal hospital contact listed on official Shankharapur Municipality ward 9 page,Bagmati,Kathmandu,Shankharapur Municipality,9,Shankharapur Municipality Ward 9,9868360095,,102,,,,Kamalraj Timilsina - Public Health Inspector - 9868360095,Municipal Hospital,,,Yes,Shankharapur Municipality Ward 9 Official Page,Official Municipality,https://shankharapurmun.gov.np/ne/ward9,Verified,High,2026-07-03,Official ward 9 page lists नगर अस्पताल / Municipal Hospital with Kamalraj Timilsina contact 9868360095. 24/7 status not stated.,Completed
SHK-HEALTH-0010,Health & Ambulance,Municipal Ambulance Service Information,Shankharapur Municipality Ambulance Service Information,शंखरापुर नगरपालिका एम्बुलेन्स सेवा जानकारी,Official municipal ambulance service tariff/information page with municipal health contact for inquiry,Bagmati,Kathmandu,Shankharapur Municipality,,Shankharapur Municipality,9851229904,,102,,,https://shankharapurmun.gov.np/,Bishnu Prasad Chapagain - Health Section Coordinator - 9851229904,Health Section / Ambulance Inquiry,,,Yes,Shankharapur Municipality Ambulance Service Tariff Page / Health Section Page,Official Municipality,https://shankharapurmun.gov.np/en/content/%E0%A4%B6%E0%A4%82%E0%A4%96%E0%A4%B0%E0%A4%BE%E0%A4%AA%E0%A5%81%E0%A4%B0-%E0%A4%A8%E0%A4%97%E0%A4%B0%E0%A4%AA%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%BE-%E0%A4%B8%E0%A4%9E%E0%A5%8D%E0%A4%9A%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%A4-%E0%A4%8F%E0%A4%AE%E0%A5%8D%E0%A4%AC%E0%A5%81%E0%A4%B2%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%B8-%E0%A4%B8%E0%A5%87%E0%A4%B5%E0%A4%BE-%E0%A4%B6%E0%A5%81%E0%A4%B2%E0%A5%8D%E0%A4%95-%E0%A4%A6%E0%A4%B0%E0%A4%B0%E0%A5%87%E0%A4%9F,Verified,High,2026-07-03,"Official municipality page confirms municipality-operated ambulance service tariff information, but no ambulance phone was exposed on that page in this pass. Municipal Health Section coordinator contact 9851229904 is used for ambulance/service inquiry; national ambulance code 102 retained.",Completed
TOK-GOV-0001,Government Services,Municipal Office,Tokha Municipality Office,टोखा नगरपालिका नगर कार्यपालिकाको कार्यालय,Official municipal office contact for Tokha Municipality,Bagmati,Kathmandu,Tokha Municipality,,"Maijuhity, Kathmandu",01-4985013,,,,info@tokhamun.gov.np; hellotokha@gmail.com,https://www.tokhamun.gov.np/,,Municipal Office,,,No,Tokha Municipality Official Website,Official Municipality,https://www.tokhamun.gov.np/en,Verified,High,2026-07-03,"Official homepage lists phone 01-4985013, info@tokhamun.gov.np, and contact address Maijuhity, Kathmandu; Nepali homepage also lists hellotokha@gmail.com.",Completed
TOK-GOV-0002,Government Services,Mayor Office,Tokha Municipality Mayor - Prakash Adhikari,टोखा नगरपालिका प्रमुख प्रकाश अधिकारी,Mayor contact listed on official Tokha Municipality profile/elected officials page,Bagmati,Kathmandu,Tokha Municipality,,Tokha Municipality,9851234789,,,,mayor@tokhamun.gov.np; mayor.prakash@gmail.com,https://www.tokhamun.gov.np/,Prakash Adhikari - Mayor - 9851234789,Mayor Office,,,No,Tokha Municipality Official Profile / Elected Officials,Official Municipality,https://www.tokhamun.gov.np/en/content/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A4%BE%E0%A4%B6-%E0%A4%85%E0%A4%A7%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%80,Verified,High,2026-07-03,Official profile lists Mayor Prakash Adhikari with phone 9851234789 and emails mayor@tokhamun.gov.np; mayor.prakash@gmail.com.,Completed
TOK-GOV-0003,Government Services,Deputy Mayor Office,Tokha Municipality Deputy Mayor - Murari Tamang,टोखा नगरपालिका उपप्रमुख मुरारी तामांग,Deputy Mayor contact listed on official Tokha Municipality profile/elected officials page,Bagmati,Kathmandu,Tokha Municipality,,Tokha Municipality,9851254789,,,,murari.tokhamun@gmail.com; deputy.mayor@tokhamun.gov.np,https://www.tokhamun.gov.np/,Murari Tamang - Deputy Mayor - 9851254789,Deputy Mayor Office,,,No,Tokha Municipality Official Profile / Elected Officials,Official Municipality,https://www.tokhamun.gov.np/en/content/%E0%A4%AE%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%B0%E0%A5%80-%E0%A4%A4%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%82%E0%A4%97,Verified,High,2026-07-03,Official profile lists Deputy Mayor Murari Tamang with phone 9851254789 and emails murari.tokhamun@gmail.com; deputy.mayor@tokhamun.gov.np.,Completed
TOK-GOV-0004,Government Services,Chief Administrative Officer,Tokha Municipality Chief Administrative Officer,टोखा नगरपालिका प्रमुख प्रशासकीय अधिकृत,Chief Administrative Officer contact listed on official ward/staff page,Bagmati,Kathmandu,Tokha Municipality,,Tokha Municipality,01-4985013,,,,cao@tokhamun.gov.np; info@tokhamun.gov.np,https://www.tokhamun.gov.np/,Kamal Bhattarai - Chief Administrative Officer,Administration,,,No,Tokha Municipality Ward Staff Page,Official Municipality,https://www.tokhamun.gov.np/ne/wardkarmachari,Verified,High,2026-07-03,Official ward/staff page lists Kamal Bhattarai as Chief Administrative Officer with cao@tokhamun.gov.np; info@tokhamun.gov.np and office phone 01-4985013.,Completed
TOK-INFO-0001,Information & Inquiry,Information Officer,Tokha Municipality Information Officer,टोखा नगरपालिका सूचना अधिकारी,Information Officer contact listed on official municipality homepage and staff page,Bagmati,Kathmandu,Tokha Municipality,,Tokha Municipality,9851222578,01-4985013,,,suchanaadhikari@tokhamun.gov.np; kakamala128@gmail.com,https://www.tokhamun.gov.np/,Kamala Karki - Information Officer - 9851222578,Information Office,,,No,Tokha Municipality Official Website / Ward Staff Page,Official Municipality,https://www.tokhamun.gov.np/en,Verified,High,2026-07-03,Official homepage and ward/staff page list Information Officer Kamala Karki with phone 9851222578 and emails suchanaadhikari@tokhamun.gov.np; kakamala128@gmail.com.,Completed
TOK-COMP-0001,Government Complaints,Municipal Feedback / Grievance Form,Tokha Municipality Feedback and Grievance Contact,टोखा नगरपालिका गुनासो/सुझाव सम्पर्क,"Official municipal contact page provides Feedback, Grievance and Other form plus contact number",Bagmati,Kathmandu,Tokha Municipality,,Tokha Municipality,01-4985013,071-5555556,,,info@tokhamun.gov.np,https://www.tokhamun.gov.np/,,Municipal Office,,,No,Tokha Municipality Contact Page,Official Municipality,https://tokhamun.gov.np/en/content/contact,Verified,High,2026-07-03,"Official contact page includes form types Feedback, Grievance and Other, and displays municipal header phone 01-4985013. The page body also lists Contact No: +977 071 5555556, retained as secondary because it appears inconsistent with Tokha/Kathmandu area.",Completed
TOK-WARD-0001,Ward Offices,Ward Chair / Ward Office,Tokha Municipality Ward 1 Office,टोखा नगरपालिका वडा नं. 1,Ward chair/ward office contact listed on official Tokha Municipality elected officials and ward staff pages,Bagmati,Kathmandu,Tokha Municipality,1,"Tokha Municipality Ward 1, Jhor",9851209302,,,,ward1.tokhamun@gmail.com,,Ramesh Kumar Lamichhane - Ward Chair - 9851209302,Ward Office,,,No,Tokha Municipality Elected Officials / Ward Staff Page,Official Municipality,https://tokhamun.gov.np/ne/elected-officials,Verified,High,2026-07-03,Official Tokha elected officials/ward staff page lists ward 1 chair रमेश कुमार लामिछाने with phone 9851209302 and email ward1.tokhamun@gmail.com.,Completed
TOK-WARD-0002,Ward Offices,Ward Chair / Ward Office,Tokha Municipality Ward 2 Office,टोखा नगरपालिका वडा नं. 2,Ward chair/ward office contact listed on official Tokha Municipality elected officials and ward staff pages,Bagmati,Kathmandu,Tokha Municipality,2,"Tokha Municipality Ward 2, Tokha Chandeshwori",9851056247,,,,ward2.tokhamun@gmail.com,,Dharmendra Shrestha - Ward Chair - 9851056247,Ward Office,,,No,Tokha Municipality Elected Officials / Ward Staff Page,Official Municipality,https://tokhamun.gov.np/ne/elected-officials,Verified,High,2026-07-03,Official Tokha elected officials/ward staff page lists ward 2 chair धर्मेन्द्र श्रेष्ठ with phone 9851056247 and email ward2.tokhamun@gmail.com.,Completed
TOK-WARD-0003,Ward Offices,Ward Chair / Ward Office,Tokha Municipality Ward 3 Office,टोखा नगरपालिका वडा नं. 3,Ward chair/ward office contact listed on official Tokha Municipality elected officials and ward staff pages,Bagmati,Kathmandu,Tokha Municipality,3,"Tokha Municipality Ward 3, Tokha Saraswati",9851011058,,,,ward3.tokhamun@gmail.com,,Ramesh Dangol - Ward Chair - 9851011058,Ward Office,,,No,Tokha Municipality Elected Officials / Ward Staff Page,Official Municipality,https://tokhamun.gov.np/ne/elected-officials,Verified,High,2026-07-03,Official Tokha elected officials/ward staff page lists ward 3 chair रमेश डंगोल with phone 9851011058 and email ward3.tokhamun@gmail.com.,Completed
TOK-WARD-0004,Ward Offices,Ward Chair / Ward Office,Tokha Municipality Ward 4 Office,टोखा नगरपालिका वडा नं. 4,Ward chair/ward office contact listed on official Tokha Municipality elected officials and ward staff pages,Bagmati,Kathmandu,Tokha Municipality,4,"Tokha Municipality Ward 4, Janata Deurali, Dhapasi",9841673122,,,,ward4.tokhamun@gmail.com,,Dharmendra Shrestha - Ward Chair - 9841673122,Ward Office,,,No,Tokha Municipality Elected Officials / Ward Staff Page,Official Municipality,https://tokhamun.gov.np/ne/elected-officials,Verified,High,2026-07-03,Official Tokha elected officials/ward staff page lists ward 4 chair धर्मेन्द्र श्रेष्ठ with phone 9841673122 and email ward4.tokhamun@gmail.com.,Completed
TOK-WARD-0005,Ward Offices,Ward Chair / Ward Office,Tokha Municipality Ward 5 Office,टोखा नगरपालिका वडा नं. 5,Ward chair/ward office contact listed on official Tokha Municipality elected officials and ward staff pages,Bagmati,Kathmandu,Tokha Municipality,5,"Tokha Municipality Ward 5, Shree Samaj Bhawan, Dhapasi",9851070170,,,,ward5.tokhamun@gmail.com,,Madan Gurung - Ward Chair - 9851070170,Ward Office,,,No,Tokha Municipality Elected Officials / Ward Staff Page,Official Municipality,https://tokhamun.gov.np/ne/elected-officials,Verified,High,2026-07-03,Official Tokha elected officials/ward staff page lists ward 5 chair मदन गुरुङ with phone 9851070170 and email ward5.tokhamun@gmail.com.,Completed
TOK-WARD-0006,Ward Offices,Ward Chair / Ward Office,Tokha Municipality Ward 6 Office,टोखा नगरपालिका वडा नं. 6,Ward chair/ward office contact listed on official Tokha Municipality elected officials and ward staff pages,Bagmati,Kathmandu,Tokha Municipality,6,"Tokha Municipality Ward 6, Hattichok, Dhapasi",9841666771,,,,ward6.tokhamun@gmail.com,,Shanta Khanal - Ward Chair - 9841666771,Ward Office,,,No,Tokha Municipality Elected Officials / Ward Staff Page,Official Municipality,https://tokhamun.gov.np/ne/elected-officials,Verified,High,2026-07-03,Official Tokha elected officials/ward staff page lists ward 6 chair शान्ता खनाल with phone 9841666771 and email ward6.tokhamun@gmail.com.,Completed
TOK-WARD-0007,Ward Offices,Ward Chair / Ward Office,Tokha Municipality Ward 7 Office,टोखा नगरपालिका वडा नं. 7,Ward chair/ward office contact listed on official Tokha Municipality elected officials and ward staff pages,Bagmati,Kathmandu,Tokha Municipality,7,"Tokha Municipality Ward 7, Tilingatar",9851231532,,,,ward7.tokhamun@gmail.com,,Narotam Rana - Ward Chair - 9851231532,Ward Office,,,No,Tokha Municipality Elected Officials / Ward Staff Page,Official Municipality,https://tokhamun.gov.np/ne/elected-officials,Verified,High,2026-07-03,Official Tokha elected officials/ward staff page lists ward 7 chair नरोतम राना with phone 9851231532 and email ward7.tokhamun@gmail.com.,Completed
TOK-WARD-0008,Ward Offices,Ward Chair / Ward Office,Tokha Municipality Ward 8 Office,टोखा नगरपालिका वडा नं. 8,Ward chair/ward office contact listed on official Tokha Municipality elected officials and ward staff pages,Bagmati,Kathmandu,Tokha Municipality,8,"Tokha Municipality Ward 8, Jalupa",9841255148,,,,ward8.tokhamun@gmail.com,,Ramesh Khatri - Ward Chair - 9841255148,Ward Office,,,No,Tokha Municipality Elected Officials / Ward Staff Page,Official Municipality,https://tokhamun.gov.np/ne/elected-officials,Verified,High,2026-07-03,Official Tokha elected officials/ward staff page lists ward 8 chair रमेश खत्री with phone 9841255148 and email ward8.tokhamun@gmail.com.,Completed
TOK-WARD-0009,Ward Offices,Ward Chair / Ward Office,Tokha Municipality Ward 9 Office,टोखा नगरपालिका वडा नं. 9,Ward chair/ward office contact listed on official Tokha Municipality elected officials and ward staff pages,Bagmati,Kathmandu,Tokha Municipality,9,"Tokha Municipality Ward 9, Gongabu",9841377965,,,,ward9.tokhamun@gmail.com,,Ram Bhakta Ghimire - Ward Chair - 9841377965,Ward Office,,,No,Tokha Municipality Elected Officials / Ward Staff Page,Official Municipality,https://tokhamun.gov.np/ne/elected-officials,Verified,High,2026-07-03,Official Tokha elected officials/ward staff page lists ward 9 chair राम भक्त घिमिरे with phone 9841377965 and email ward9.tokhamun@gmail.com.,Completed
TOK-WARD-0010,Ward Offices,Ward Chair / Ward Office,Tokha Municipality Ward 10 Office,टोखा नगरपालिका वडा नं. 10,Ward chair/ward office contact listed on official Tokha Municipality elected officials and ward staff pages,Bagmati,Kathmandu,Tokha Municipality,10,"Tokha Municipality Ward 10, Gongabu Ganeshthan",9851314319,,,,ward10.tokhamun@gmail.com,,Machakaji Maharjan - Ward Chair - 9851314319,Ward Office,,,No,Tokha Municipality Elected Officials / Ward Staff Page,Official Municipality,https://tokhamun.gov.np/ne/elected-officials,Verified,High,2026-07-03,Official Tokha elected officials/ward staff page lists ward 10 chair मचाकाजी महर्जन with phone 9851314319 and email ward10.tokhamun@gmail.com.,Completed
TOK-WARD-0011,Ward Offices,Ward Chair / Ward Office,Tokha Municipality Ward 11 Office,टोखा नगरपालिका वडा नं. 11,Ward chair/ward office contact listed on official Tokha Municipality elected officials and ward staff pages,Bagmati,Kathmandu,Tokha Municipality,11,"Tokha Municipality Ward 11, Baniyatar Pul",9851195733,,,,ward11.tokhamun@gmail.com,,Ghanshyam Khadka - Ward Chair - 9851195733,Ward Office,,,No,Tokha Municipality Elected Officials / Ward Staff Page,Official Municipality,https://tokhamun.gov.np/ne/elected-officials,Verified,High,2026-07-03,Official Tokha elected officials/ward staff page lists ward 11 chair घनश्याम खड्का with phone 9851195733 and email ward11.tokhamun@gmail.com.,Completed
TOK-HEALTH-0001,Health & Ambulance,Municipal Health Section,Tokha Municipality Health Section,टोखा नगरपालिका स्वास्थ्य शाखा,Health service contact listed on official Tokha Municipality health page,Bagmati,Kathmandu,Tokha Municipality,,Tokha Municipality,9851016286,,102,,ranalalkulal2026@gmail.com,,Ranalal Khulal - Public Health Officer - 9851016286,Health Section,,,No,Tokha Municipality Health Page,Official Municipality,https://tokhamun.gov.np/en/content/%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A5%8D%E0%A4%AF,Verified,High,2026-07-03,"Official health page lists Ranalal Khulal, Public Health Officer, phone 9851016286. National ambulance shortcode 102 retained for health/ambulance context.",Completed
TOK-HEALTH-0002,Health & Ambulance,Health Post,Jhor Health Post,झोर स्वास्थ्य चौकी,Health service contact listed on official Tokha Municipality health page,Bagmati,Kathmandu,Tokha Municipality,1,"Tokha-1, Jhor",9817750060,,102,,sahpavan2046@gmail.com,,Pawan Kumar Shah - Public Health Inspector - 9817750060,Health Facility,,,No,Tokha Municipality Health Page,Official Municipality,https://tokhamun.gov.np/en/content/%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A5%8D%E0%A4%AF,Verified,High,2026-07-03,Official health page lists Jhor Health Post with Pawan Kumar Shah contact 9817750060. National ambulance shortcode 102 retained for health/ambulance context.,Completed
TOK-HEALTH-0003,Health & Ambulance,Basic Health Center,Basic Health Center Tokha Chandeshwori,आधारभूत स्वास्थ्य केन्द्र टोखा चण्डेश्वरी,Health service contact listed on official Tokha Municipality health page,Bagmati,Kathmandu,Tokha Municipality,2,"Tokha-2, Chandeshwori",9860342969,,102,,anilluv2012@gmail.com,,Anil Shrestha - Public Health Inspector - 9860342969,Health Facility,,,No,Tokha Municipality Health Page,Official Municipality,https://tokhamun.gov.np/en/content/%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A5%8D%E0%A4%AF,Verified,High,2026-07-03,Official health page lists Basic Health Center Tokha-2 Chandeshwori with Anil Shrestha contact 9860342969. National ambulance shortcode 102 retained for health/ambulance context.,Completed
TOK-HEALTH-0004,Health & Ambulance,Health Post,Tokha Saraswati Health Post,टोखा सरस्वती स्वास्थ्य चौकी,Health service contact listed on official Tokha Municipality health page,Bagmati,Kathmandu,Tokha Municipality,3,"Tokha-3, Tokha Saraswati",9865287371,,102,,patel.sanjeev2077@gmail.com,,Sanjeev Kumar Patel - Public Health Inspector - 9865287371,Health Facility,,,No,Tokha Municipality Health Page,Official Municipality,https://tokhamun.gov.np/en/content/%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A5%8D%E0%A4%AF,Verified,High,2026-07-03,Official health page lists Tokha Saraswati Health Post with Sanjeev Kumar Patel contact 9865287371. National ambulance shortcode 102 retained for health/ambulance context.,Completed
TOK-HEALTH-0005,Health & Ambulance,Basic Health Center,Basic Health Center Dhapasi,आधारभूत स्वास्थ्य केन्द्र धापासी,Health service contact listed on official Tokha Municipality health page,Bagmati,Kathmandu,Tokha Municipality,4,"Tokha-4, Dhapasi",9851167155,,102,,rcdhakal564@gmail.com,,Ravichandra Dhakal - HA - 9851167155,Health Facility,,,No,Tokha Municipality Health Page,Official Municipality,https://tokhamun.gov.np/en/content/%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A5%8D%E0%A4%AF,Verified,High,2026-07-03,Official health page lists Basic Health Center Tokha-4 Dhapasi with Ravichandra Dhakal contact 9851167155. National ambulance shortcode 102 retained for health/ambulance context.,Completed
